id,label,properties
515,command,"{""﻿commandment_number"": ""515"", ""commandment_concept"": ""Do not extradite a slave who fled to the Land of Israel "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 23:16"", ""scripture_english"": ""\""He shall live with you in your midst, in the place which he shall choose in one of your towns where it pleases him; you shall not mistreat him."", ""scripture_hebrew"": ""יז עִמְּךָ יֵשֵׁב בְּקִרְבְּךָ, בַּמָּקוֹם אֲשֶׁר-יִבְחַר בְּאַחַד שְׁעָרֶיךָ--בַּטּוֹב לוֹ; לֹא, תּוֹנֶנּוּ. {ס}"", ""scripture_greek"": ""(23:17) μετὰ σοῦ κατοικήσει, ἐν ὑμῖν κατοικήσει ἐν παντὶ τόπῳ, οὗ ἐὰν ἀρέσῃ αὐτῷ, οὐ θλίψεις αὐτόν.  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": """", ""mishneh_torah_book_number"": ""12"", ""mishneh_torah_book_name"": ""Acquisition"", ""mishneh_torah_category"": ""Slaves"", ""p119f_category"": ""Slaves and Servants""}"
516,command,"{""﻿commandment_number"": ""516"", ""commandment_concept"": ""Do not wrong a slave who has come to the Land of Israel for refuge "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 23:16"", ""scripture_english"": ""\""He shall live with you in your midst, in the place which he shall choose in one of your towns where it pleases him; you shall not mistreat him."", ""scripture_hebrew"": ""  עִמְּךָ יֵשֵׁב בְּקִרְבְּךָ בַּמָּקוֹם אֲשֶׁר־יִבְחַר בְּאַחַד שְׁעָרֶיךָ בַּטּוֹב לוֹ לֹא תּוֹנֶנּוּ׃ ס ‬"", ""scripture_greek"": ""(23:17) μετὰ σοῦ κατοικήσει ἐν ὑμῖν κατοικήσει ἐν παντὶ τόπῳ οὗ ἐὰν ἀρέσῃ αὐτῷ οὐ θλίψεις αὐτόν"", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": """", ""mishneh_torah_book_number"": ""12"", ""mishneh_torah_book_name"": ""Acquisition"", ""mishneh_torah_category"": ""Slaves"", ""p119f_category"": ""Slaves and Servants""}"
517,command,"{""﻿commandment_number"": ""517"", ""commandment_concept"": ""The courts must carry out the laws of a hired worker and hired guard "", ""commandment_polarity"": ""P"", ""reference_id"": ""EXO 22:10"", ""scripture_english"": ""\""If a man gives his neighbor a donkey, an ox, a sheep, or any animal to keep for him, and it dies or is hurt or is driven away while no one is looking,"", ""scripture_hebrew"": ""ט כִּי-יִתֵּן אִישׁ אֶל-רֵעֵהוּ חֲמוֹר אוֹ-שׁוֹר אוֹ-שֶׂה, וְכָל-בְּהֵמָה--לִשְׁמֹר; וּמֵת אוֹ-נִשְׁבַּר אוֹ-נִשְׁבָּה, אֵין רֹאֶה."", ""scripture_greek"": ""(22:9) ἐὰν δέ τις δῷ τῷ πλησίον ὑποζύγιον ἢ μόσχον ἢ πρόβατον ἢ πᾶν κτῆνος φυλάξαι, καὶ συντριβῇ ἢ τελευτήσῃ ἢ αἰχμάλωτον γένηται, καὶ μηδεὶς γνῷ,  "", ""scripture_parashah"": ""Mishpatim"", ""sefer_hachinuch_number"": ""59"", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Hiring"", ""p119f_category"": ""Courts, Crimes, and Punishments""}"
518,command,"{""﻿commandment_number"": ""518"", ""commandment_concept"": ""Pay wages on the day they were earned "", ""commandment_polarity"": ""P"", ""reference_id"": ""DEU 24:15"", ""scripture_english"": ""\""You shall give him his wages on his day before the sun sets, for he is poor and sets his heart on it; so that he will not cry against you to the LORD and it become sin in you."", ""scripture_hebrew"": ""טו בְּיוֹמוֹ תִתֵּן שְׂכָרוֹ וְלֹא-תָבוֹא עָלָיו הַשֶּׁמֶשׁ, כִּי עָנִי הוּא, וְאֵלָיו, הוּא נֹשֵׂא אֶת-נַפְשׁוֹ; וְלֹא-יִקְרָא עָלֶיךָ אֶל-יְהוָה, וְהָיָה בְךָ חֵטְא. {ס}"", ""scripture_greek"": ""αὐθημερὸν ἀποδώσεις τὸν μισθὸν αὐτοῦ, οὐκ ἐπιδύσεται ὁ ἥλιος ἐπ᾿ αὐτῷ, ὅτι πένης ἐστὶν καὶ ἐν αὐτῷ ἔχει τὴν ἐλπίδα· καὶ οὐ καταβοήσεται κατὰ σοῦ πρὸς κύριον, καὶ ἔσται ἐν σοὶ ἁμαρτία.  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": """", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Hiring"", ""p119f_category"": ""Slaves and Servants""}"
519,command,"{""﻿commandment_number"": ""519"", ""commandment_concept"": ""Do not delay payment of wages past the agreed time "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 19:13"", ""scripture_english"": ""You shall not oppress your neighbor, nor rob him. The wages of a hired man are not to remain with you all night until morning."", ""scripture_hebrew"": ""  לֹא־תַעֲשֹׁק אֶת־רֵעֲךָ וְלֹא תִגְזֹל לֹא־תָלִין פְּעֻלַּת שָׂכִיר אִתְּךָ עַד־בֹּקֶר׃ ‬"", ""scripture_greek"": ""οὐκ ἀδικήσεις τὸν πλησίον καὶ οὐχ ἁρπάσεις καὶ οὐ μὴ κοιμηθήσεται ὁ μισθὸς τοῦ μισθωτοῦ παρὰ σοὶ ἕως πρωί"", ""scripture_parashah"": ""Kedoshim"", ""sefer_hachinuch_number"": ""230"", ""mishneh_torah_book_number"": ""11"", ""mishneh_torah_book_name"": ""Injuries"", ""mishneh_torah_category"": ""Robbery and Lost Property"", ""p119f_category"": ""Courts, Crimes, and Punishments""}"
520,command,"{""﻿commandment_number"": ""520"", ""commandment_concept"": ""The hired worker may eat from the unharvested crops where he works "", ""commandment_polarity"": ""P"", ""reference_id"": ""DEU 23:25"", ""scripture_english"": ""\""When you enter your neighbor's standing grain, then you may pluck the heads with your hand, but you shall not wield a sickle in your neighbor's standing grain."", ""scripture_hebrew"": ""כו כִּי תָבֹא בְּקָמַת רֵעֶךָ, וְקָטַפְתָּ מְלִילֹת בְּיָדֶךָ; וְחֶרְמֵשׁ לֹא תָנִיף, עַל קָמַת רֵעֶךָ. {ס}"", ""scripture_greek"": ""(23:26) ἐὰν δὲ εἰσέλθῃς εἰς τὸν ἀμπελῶνα τοῦ πλησίον σου, φάγῃ σταφυλὴν ὅσον ψυχήν σου ἐμπλησθῆναι, εἰς δὲ ἄγγος οὐκ ἐμβαλεῖς.  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": """", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Hiring"", ""p119f_category"": ""Slaves and Servants""}"
521,command,"{""﻿commandment_number"": ""521"", ""commandment_concept"": ""The worker must not eat while on hired time "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 23:25"", ""scripture_english"": ""\""When you enter your neighbor's standing grain, then you may pluck the heads with your hand, but you shall not wield a sickle in your neighbor's standing grain."", ""scripture_hebrew"": ""  כִּי תָבֹא בְּקָמַת רֵעֶךָ וְקָטַפְתָּ מְלִילֹת בְּיָדֶךָ וְחֶרְמֵשׁ לֹא תָנִיף עַל קָמַת רֵעֶךָ׃ ס ‬"", ""scripture_greek"": ""(23:26) ἐὰν δὲ εἰσέλθῃς εἰς τὸν ἀμπελῶνα τοῦ πλησίον σου, φάγῃ σταφυλὴν ὅσον ψυχήν σου ἐμπλησθῆναι, εἰς δὲ ἄγγος οὐκ ἐμβαλεῖς.  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": """", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Hiring"", ""p119f_category"": ""Slaves and Servants""}"
522,command,"{""﻿commandment_number"": ""522"", ""commandment_concept"": ""The worker must not take more than he can eat "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 23:25"", ""scripture_english"": ""\""When you enter your neighbor's standing grain, then you may pluck the heads with your hand, but you shall not wield a sickle in your neighbor's standing grain."", ""scripture_hebrew"": ""  כִּי תָבֹא בְּקָמַת רֵעֶךָ וְקָטַפְתָּ מְלִילֹת בְּיָדֶךָ וְחֶרְמֵשׁ לֹא תָנִיף עַל קָמַת רֵעֶךָ׃ ס ‬"", ""scripture_greek"": ""(23:26) ἐὰν δὲ εἰσέλθῃς εἰς τὸν ἀμπελῶνα τοῦ πλησίον σου, φάγῃ σταφυλὴν ὅσον ψυχήν σου ἐμπλησθῆναι, εἰς δὲ ἄγγος οὐκ ἐμβαλεῖς.  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": """", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Hiring"", ""p119f_category"": ""Slaves and Servants""}"
523,command,"{""﻿commandment_number"": ""523"", ""commandment_concept"": ""Do not muzzle an ox while plowing "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 25:4"", ""scripture_english"": ""\""You shall not muzzle the ox while he is threshing."", ""scripture_hebrew"": ""ד לֹא-תַחְסֹם שׁוֹר, בְּדִישׁוֹ. {ס}"", ""scripture_greek"": ""Οὐ φιμώσεις βοῦν ἀλοῶντα.  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": """", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Hiring"", ""p119f_category"": ""Slaves and Servants""}"
524,command,"{""﻿commandment_number"": ""524"", ""commandment_concept"": ""The courts must carry out the laws of a borrower "", ""commandment_polarity"": ""P"", ""reference_id"": ""EXO 22:14"", ""scripture_english"": ""\""If a man borrows anything from his neighbor, and it is injured or dies while its owner is not with it, he shall make full restitution."", ""scripture_hebrew"": ""יג וְכִי-יִשְׁאַל אִישׁ מֵעִם רֵעֵהוּ, וְנִשְׁבַּר אוֹ-מֵת; בְּעָלָיו אֵין-עִמּוֹ, שַׁלֵּם יְשַׁלֵּם."", ""scripture_greek"": ""(22:13) ἐὰν δὲ αἰτήσῃ τις παρὰ τοῦ πλησίον, καὶ συντριβῇ ἢ ἀποθάνῃ ἢ αἰχμάλωτον γένηται, ὁ δὲ κύριος μὴ ᾖ μετ᾿ αὐτοῦ, ἀποτείσει·  "", ""scripture_parashah"": ""Mishpatim"", ""sefer_hachinuch_number"": ""60"", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Borrowed and Deposited Things"", ""p119f_category"": ""Courts, Crimes, and Punishments""}"
525,command,"{""﻿commandment_number"": ""525"", ""commandment_concept"": ""The courts must carry out the laws of an unpaid guard "", ""commandment_polarity"": ""P"", ""reference_id"": ""EXO 22:7"", ""scripture_english"": ""\""If a man gives his neighbor money or goods to keep for him and it is stolen from the man's house, if the thief is caught, he shall pay double."", ""scripture_hebrew"": ""ו כִּי-יִתֵּן אִישׁ אֶל-רֵעֵהוּ כֶּסֶף אוֹ-כֵלִים, לִשְׁמֹר, וְגֻנַּב, מִבֵּית הָאִישׁ--אִם-יִמָּצֵא הַגַּנָּב, יְשַׁלֵּם שְׁנָיִם."", ""scripture_greek"": ""(22:6) ἐὰν δέ τις δῷ τῷ πλησίον ἀργύριον ἢ σκεύη φυλάξαι, καὶ κλαπῇ ἐκ τῆς οἰκίας τοῦ ἀνθρώπου, ἐὰν εὑρεθῇ ὁ κλέψας, ἀποτείσει διπλοῦν·  "", ""scripture_parashah"": ""Mishpatim"", ""sefer_hachinuch_number"": ""57"", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Borrowed and Deposited Things"", ""p119f_category"": ""Courts, Crimes, and Punishments""}"
526,command,"{""﻿commandment_number"": ""526"", ""commandment_concept"": ""Lend to the poor and destitute "", ""commandment_polarity"": ""P"", ""reference_id"": ""EXO 22:25"", ""scripture_english"": ""\""If you lend money to My people, to the poor among you, you are not to act as a creditor to him; you shall not charge him interest."", ""scripture_hebrew"": ""כד אִם-כֶּסֶף תַּלְוֶה אֶת-עַמִּי, אֶת-הֶעָנִי עִמָּךְ--לֹא-תִהְיֶה לוֹ, כְּנֹשֶׁה; לֹא-תְשִׂימוּן עָלָיו, נֶשֶׁךְ."", ""scripture_greek"": ""(22:24) ἐὰν δὲ ἀργύριον ἐκδανείσῃς τῷ ἀδελφῷ τῷ πενιχρῷ παρὰ σοί, οὐκ ἔσῃ αὐτὸν κατεπείγων, οὐκ ἐπιθήσεις αὐτῷ τόκον.  "", ""scripture_parashah"": ""Mishpatim"", ""sefer_hachinuch_number"": ""66"", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Creditor and Debtor"", ""p119f_category"": ""Loans""}"
527,command,"{""﻿commandment_number"": ""527"", ""commandment_concept"": ""Do not press the poor and destitute for payment if you know they don't have it "", ""commandment_polarity"": ""N"", ""reference_id"": ""EXO 22:25"", ""scripture_english"": ""\""If you lend money to My people, to the poor among you, you are not to act as a creditor to him; you shall not charge him interest."", ""scripture_hebrew"": ""  אִם־כֶּסֶף תַּלְוֶה אֶת־עַמִּי אֶת־הֶעָנִי עִמָּךְ לֹא־תִהְיֶה לוֹ כְּנֹשֶׁה לֹא־תְשִׂימוּן עָלָיו נֶשֶׁךְ׃ ‬"", ""scripture_greek"": ""(22:24) ἐὰν δὲ ἀργύριον ἐκδανείσῃς τῷ ἀδελφῷ τῷ πενιχρῷ παρὰ σοί, οὐκ ἔσῃ αὐτὸν κατεπείγων, οὐκ ἐπιθήσεις αὐτῷ τόκον.  "", ""scripture_parashah"": ""Mishpatim"", ""sefer_hachinuch_number"": ""67"", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Creditor and Debtor"", ""p119f_category"": ""Loans""}"
528,command,"{""﻿commandment_number"": ""528"", ""commandment_concept"": ""Press the idolater for payment of a loan "", ""commandment_polarity"": ""P"", ""reference_id"": ""DEU 15:3"", ""scripture_english"": ""\""From a foreigner you may exact it, but your hand shall release whatever of yours is with your brother."", ""scripture_hebrew"": ""ג אֶת-הַנָּכְרִי, תִּגֹּשׂ; וַאֲשֶׁר יִהְיֶה לְךָ אֶת-אָחִיךָ, תַּשְׁמֵט יָדֶךָ."", ""scripture_greek"": ""τὸν ἀλλότριον ἀπαιτήσεις ὅσα ἐὰν ᾖ σοι παρ᾿ αὐτῷ, τοῦ ἀδελφοῦ σου ἄφεσιν ποιήσεις τοῦ χρέους σου·  "", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""476"", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Creditor and Debtor"", ""p119f_category"": ""Loans""}"
529,command,"{""﻿commandment_number"": ""529"", ""commandment_concept"": ""The creditor must not forcibly take collateral "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 24:10"", ""scripture_english"": ""\""When you make your neighbor a loan of any sort, you shall not enter his house to take his pledge."", ""scripture_hebrew"": ""י כִּי-תַשֶּׁה בְרֵעֲךָ, מַשַּׁאת מְאוּמָה--לֹא-תָבֹא אֶל-בֵּיתוֹ, לַעֲבֹט עֲבֹטוֹ."", ""scripture_greek"": ""Ἐὰν ὀφείλημα ᾖ ἐν τῷ πλησίον σου, ὀφείλημα ὁτιοῦν, οὐκ εἰσελεύσῃ εἰς τὴν οἰκίαν αὐτοῦ ἐνεχυράσαι τὸ ἐνέχυρον·  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": """", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Creditor and Debtor"", ""p119f_category"": ""Loans""}"
530,command,"{""﻿commandment_number"": ""530"", ""commandment_concept"": ""Return the collateral to the debtor when needed "", ""commandment_polarity"": ""P"", ""reference_id"": ""DEU 24:13"", ""scripture_english"": ""\""When the sun goes down you shall surely return the pledge to him, that he may sleep in his cloak and bless you; and it will be righteousness for you before the LORD your God."", ""scripture_hebrew"": ""יג הָשֵׁב תָּשִׁיב לוֹ אֶת-הַעֲבוֹט כְּבוֹא הַשֶּׁמֶשׁ, וְשָׁכַב בְּשַׂלְמָתוֹ וּבֵרְכֶךָּ; וּלְךָ תִּהְיֶה צְדָקָה, לִפְנֵי יְהוָה אֱלֹהֶיךָ. {ס}"", ""scripture_greek"": ""ἀποδόσει ἀποδώσεις τὸ ἐνέχυρον αὐτοῦ περὶ δυσμὰς ἡλίου, καὶ κοιμηθήσεται ἐν τῷ ἱματίῳ αὐτοῦ καὶ εὐλογήσει σε, καὶ ἔσται σοι ἐλεημοσύνη ἐναντίον κυρίου τοῦ θεοῦ σου.  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": """", ""mishneh_torah_book_number"": ""13"", ""mishneh_torah_book_name"": ""Judgments"", ""mishneh_torah_category"": ""Creditor and Debtor"", ""p119f_category"": ""Loans""}"
